TeamKey,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc6098,18.0,3.0,9.0,0.0,680.0,299.0,1987.0,280.0
frc3773,18.0,5.0,7.0,0.0,650.0,259.0,1892.0,290.0
frc7224,18.0,4.0,8.0,0.0,635.0,366.0,2061.0,315.0
frc7218,18.0,5.0,7.0,0.0,580.0,310.0,1649.0,315.0
frc5695,18.0,4.0,8.0,0.0,500.0,298.0,1982.0,310.0
frc7166,17.0,6.0,6.0,0.0,595.0,268.0,2333.0,515.0
frc5048,17.0,5.0,7.0,0.0,515.0,270.0,1986.0,325.0
frc5235,16.0,5.0,7.0,0.0,575.0,259.0,1895.0,335.0
frc5662,15.0,5.0,7.0,0.0,455.0,257.0,1923.0,275.0
frc7188,15.0,4.0,8.0,0.0,510.0,252.0,1894.0,250.0
frc5239,14.0,4.0,8.0,0.0,635.0,258.0,1779.0,325.0
frc5260,14.0,4.0,8.0,0.0,510.0,258.0,2143.0,240.0
frc5926,14.0,5.0,7.0,0.0,425.0,248.0,1966.0,215.0
frc5167,13.0,4.0,8.0,0.0,690.0,230.0,1966.0,345.0
frc6120,13.0,3.0,9.0,0.0,600.0,293.0,2271.0,470.0
frc5447,13.0,4.0,8.0,0.0,540.0,266.0,1590.0,225.0
frc5527,13.0,4.0,8.0,0.0,440.0,236.0,1674.0,285.0
frc7168,12.0,3.0,9.0,0.0,500.0,261.0,1561.0,335.0
frc5201,9.0,3.0,9.0,0.0,590.0,218.0,1860.0,325.0
frc3357,34.0,11.0,1.0,0.0,775.0,469.0,3291.0,465.0
frc2337,32.0,10.0,2.0,0.0,740.0,494.0,3156.0,375.0
frc3452,32.0,10.0,2.0,0.0,805.0,442.0,3098.0,380.0
frc2771,29.0,7.0,5.0,0.0,790.0,483.0,2790.0,365.0
frc503,29.0,8.0,4.0,0.0,755.0,459.0,2513.0,335.0
frc1023,29.0,9.0,3.0,0.0,750.0,405.0,2979.0,380.0
frc6852,26.0,7.0,5.0,0.0,650.0,458.0,2559.0,440.0
frc107,25.0,8.0,4.0,0.0,720.0,478.0,2671.0,360.0
frc5173,25.0,6.0,6.0,0.0,695.0,443.0,2431.0,360.0
frc314,25.0,7.0,5.0,0.0,565.0,421.0,2485.0,335.0
frc910,25.0,8.0,4.0,0.0,530.0,438.0,2941.0,305.0
frc3570,25.0,7.0,5.0,0.0,525.0,356.0,2553.0,405.0
frc4381,25.0,7.0,5.0,0.0,595.0,413.0,2546.0,325.0
frc904,24.0,7.0,5.0,0.0,710.0,372.0,2489.0,325.0
frc4967,24.0,7.0,5.0,0.0,650.0,459.0,2534.0,360.0
frc226,23.0,7.0,5.0,0.0,565.0,442.0,2857.0,465.0
frc7160,22.0,6.0,6.0,0.0,590.0,376.0,2489.0,290.0
frc6610,22.0,7.0,5.0,0.0,500.0,376.0,2484.0,320.0
frc3618,22.0,5.0,7.0,0.0,565.0,405.0,2435.0,330.0
frc858,22.0,7.0,5.0,0.0,595.0,346.0,2558.0,430.0
frc6914,22.0,6.0,6.0,0.0,645.0,349.0,2430.0,495.0
frc5161,21.0,6.0,6.0,0.0,605.0,369.0,2410.0,255.0
frc5255,21.0,6.0,6.0,0.0,525.0,397.0,2072.0,365.0
frc5162,21.0,5.0,7.0,0.0,515.0,382.0,2193.0,250.0
frc4776,20.0,6.0,6.0,0.0,615.0,374.0,2465.0,395.0
frc4395,20.0,6.0,6.0,0.0,510.0,375.0,2372.0,435.0
frc2832,19.0,4.0,8.0,0.0,540.0,372.0,2186.0,295.0
frc5248,18.0,5.0,7.0,0.0,515.0,337.0,2107.0,305.0
frc4382,18.0,6.0,6.0,0.0,490.0,353.0,2141.0,190.0
frc7073,17.0,4.0,8.0,0.0,460.0,333.0,2180.0,245.0
frc6561,16.0,4.0,8.0,0.0,510.0,417.0,2196.0,285.0
frc4337,15.0,3.0,9.0,0.0,550.0,360.0,2013.0,265.0
frc7210,14.0,3.0,9.0,0.0,600.0,335.0,1627.0,300.0
frc6597,14.0,5.0,7.0,0.0,510.0,304.0,2102.0,300.0
frc6963,13.0,4.0,8.0,0.0,510.0,313.0,2298.0,285.0
frc5231,12.0,2.0,10.0,0.0,500.0,325.0,1756.0,235.0
frc6114,12.0,3.0,9.0,0.0,320.0,288.0,1615.0,205.0
frc6089,11.0,4.0,8.0,0.0,545.0,293.0,2182.0,350.0
frc7248,10.0,1.0,11.0,0.0,430.0,312.0,1879.0,230.0
frc16,29.0,8.0,2.0,0.0,630.0,346.0,2703.0,295.0
frc269,28.0,10.0,0.0,0.0,570.0,300.0,2576.0,430.0
frc578,28.0,9.0,1.0,0.0,640.0,306.0,2413.0,360.0
frc2338,25.0,7.0,3.0,0.0,695.0,346.0,2262.0,315.0
frc2040,25.0,8.0,2.0,0.0,460.0,328.0,2025.0,340.0
frc4213,24.0,7.0,3.0,0.0,595.0,338.0,2356.0,415.0
frc1706,23.0,8.0,2.0,0.0,545.0,368.0,2684.0,295.0
frc341,22.0,7.0,3.0,0.0,595.0,335.0,2025.0,265.0
frc111,22.0,8.0,2.0,0.0,495.0,313.0,2502.0,340.0
frc2451,21.0,8.0,2.0,0.0,540.0,305.0,2497.0,300.0
frc6803,21.0,8.0,2.0,0.0,500.0,244.0,2226.0,320.0
frc4241,21.0,7.0,3.0,0.0,440.0,261.0,1982.0,240.0
frc5013,20.0,6.0,4.0,0.0,520.0,320.0,2125.0,265.0
frc5847,20.0,6.0,4.0,0.0,360.0,251.0,2018.0,295.0
frc3695,20.0,7.0,3.0,0.0,555.0,321.0,2338.0,355.0
frc5934,19.0,5.0,5.0,0.0,485.0,283.0,1755.0,365.0
frc1511,19.0,7.0,3.0,0.0,440.0,302.0,1806.0,235.0
frc5442,18.0,3.0,7.0,0.0,515.0,338.0,1710.0,315.0
frc4096,18.0,7.0,3.0,0.0,480.0,259.0,2383.0,315.0
frc4787,17.0,6.0,4.0,0.0,500.0,241.0,1871.0,415.0
frc6823,16.0,6.0,4.0,0.0,485.0,223.0,1933.0,405.0
frc6991,16.0,5.0,5.0,0.0,470.0,244.0,1751.0,360.0
frc2136,16.0,5.0,5.0,0.0,430.0,230.0,1412.0,255.0
frc2022,16.0,5.0,5.0,0.0,405.0,226.0,1739.0,340.0
frc4702,15.0,5.0,5.0,0.0,440.0,230.0,1609.0,190.0
frc2358,15.0,5.0,5.0,0.0,270.0,231.0,1704.0,230.0
frc2905,15.0,4.0,6.0,0.0,450.0,242.0,1522.0,270.0
frc3488,15.0,4.0,6.0,0.0,490.0,201.0,1892.0,245.0
frc5822,14.0,4.0,6.0,0.0,570.0,255.0,1763.0,280.0
frc101,14.0,4.0,6.0,0.0,510.0,233.0,1785.0,205.0
frc677,14.0,4.0,6.0,0.0,485.0,264.0,1467.0,315.0
frc2010,14.0,3.0,7.0,0.0,460.0,245.0,1493.0,195.0
frc4979,14.0,4.0,6.0,0.0,445.0,242.0,1777.0,270.0
frc2725,14.0,5.0,5.0,0.0,385.0,239.0,1557.0,140.0
frc6421,13.0,4.0,6.0,0.0,410.0,272.0,1874.0,200.0
frc2039,13.0,5.0,5.0,0.0,395.0,243.0,1593.0,255.0
frc3061,13.0,4.0,6.0,0.0,295.0,250.0,1695.0,220.0
frc1781,12.0,4.0,6.0,0.0,425.0,226.0,1642.0,230.0
frc5041,12.0,4.0,6.0,0.0,350.0,195.0,1512.0,180.0
frc7237,12.0,4.0,6.0,0.0,410.0,230.0,1438.0,245.0
frc2704,12.0,4.0,6.0,0.0,460.0,229.0,1874.0,320.0
frc6487,12.0,3.0,7.0,0.0,465.0,266.0,1483.0,305.0
frc5125,11.0,3.0,7.0,0.0,415.0,207.0,1015.0,200.0
frc3067,11.0,4.0,6.0,0.0,355.0,212.0,1412.0,235.0
frc3352,11.0,3.0,7.0,0.0,295.0,223.0,1253.0,165.0
frc3110,10.0,2.0,8.0,0.0,415.0,217.0,1440.0,220.0
frc3734,10.0,3.0,7.0,0.0,400.0,204.0,1492.0,235.0
frc4292,10.0,3.0,7.0,0.0,350.0,236.0,1343.0,155.0
frc6906,9.0,2.0,8.0,0.0,420.0,271.0,1368.0,165.0
frc4269,9.0,3.0,7.0,0.0,390.0,202.0,1742.0,200.0
frc5350,9.0,3.0,6.0,0.0,385.0,196.0,1450.0,240.0
frc4645,9.0,2.0,8.0,0.0,365.0,181.0,1099.0,245.0
frc2709,7.0,2.0,8.0,0.0,420.0,203.0,1249.0,300.0
frc2151,6.0,2.0,8.0,0.0,215.0,165.0,829.0,150.0
frc2590,43.0,11.0,1.0,0.0,1000.0,434.0,3241.0,405.0
frc25,36.0,11.0,1.0,0.0,740.0,464.0,3183.0,495.0
frc56,35.0,9.0,3.0,0.0,900.0,500.0,2837.0,395.0
frc1391,32.0,9.0,3.0,0.0,795.0,413.0,2982.0,425.0
frc5404,32.0,8.0,4.0,0.0,780.0,424.0,2625.0,355.0
frc365,32.0,10.0,2.0,0.0,745.0,466.0,3132.0,415.0
frc1712,31.0,10.0,2.0,0.0,755.0,464.0,2926.0,475.0
frc3314,30.0,7.0,5.0,0.0,830.0,452.0,2834.0,410.0
frc225,30.0,9.0,3.0,0.0,820.0,523.0,2975.0,415.0
frc303,29.0,7.0,5.0,0.0,835.0,427.0,2641.0,340.0
frc2729,29.0,7.0,5.0,0.0,735.0,458.0,2608.0,335.0
frc3142,28.0,7.0,5.0,0.0,800.0,342.0,2349.0,410.0
frc1218,28.0,8.0,4.0,0.0,795.0,384.0,2630.0,400.0
frc1676,28.0,8.0,4.0,0.0,795.0,380.0,2876.0,345.0
frc1923,28.0,8.0,4.0,0.0,660.0,453.0,2809.0,385.0
frc747,27.0,7.0,5.0,0.0,700.0,390.0,2243.0,455.0
frc4361,27.0,7.0,5.0,0.0,720.0,429.0,2500.0,350.0
frc5895,27.0,9.0,3.0,0.0,710.0,425.0,2862.0,415.0
frc75,26.0,7.0,5.0,0.0,745.0,433.0,2732.0,440.0
frc1640,26.0,7.0,5.0,0.0,730.0,439.0,2840.0,400.0
frc2539,25.0,6.0,6.0,0.0,755.0,398.0,2469.0,325.0
frc2180,25.0,6.0,6.0,0.0,690.0,374.0,2447.0,385.0
frc3929,25.0,7.0,5.0,0.0,690.0,348.0,2513.0,420.0
frc4342,24.0,5.0,7.0,0.0,865.0,400.0,2132.0,435.0
frc41,24.0,6.0,6.0,0.0,770.0,389.0,2540.0,395.0
frc708,24.0,7.0,5.0,0.0,670.0,418.0,2703.0,410.0
frc219,24.0,5.0,7.0,0.0,660.0,496.0,2412.0,365.0
frc2016,23.0,5.0,7.0,0.0,650.0,486.0,2459.0,445.0
frc6860,23.0,6.0,6.0,0.0,660.0,452.0,2421.0,335.0
frc6945,23.0,7.0,5.0,0.0,680.0,328.0,2223.0,450.0
frc3637,23.0,6.0,6.0,0.0,745.0,408.0,2455.0,380.0
frc316,23.0,6.0,6.0,0.0,800.0,336.0,2685.0,420.0
frc2607,23.0,6.0,6.0,0.0,825.0,355.0,2379.0,375.0
frc5407,23.0,4.0,8.0,0.0,815.0,360.0,2366.0,385.0
frc321,22.0,5.0,7.0,0.0,825.0,417.0,2506.0,415.0
frc102,22.0,7.0,5.0,0.0,755.0,354.0,2506.0,355.0
frc2495,22.0,6.0,6.0,0.0,735.0,370.0,2434.0,350.0
frc222,22.0,6.0,6.0,0.0,710.0,420.0,2601.0,415.0
frc103,22.0,6.0,6.0,0.0,615.0,378.0,2638.0,440.0
frc272,21.0,3.0,9.0,0.0,870.0,413.0,2348.0,410.0
frc1143,21.0,4.0,8.0,0.0,715.0,406.0,2212.0,420.0
frc1807,21.0,7.0,5.0,0.0,635.0,343.0,2371.0,410.0
frc1989,20.0,4.0,8.0,0.0,745.0,399.0,2260.0,325.0
frc4653,20.0,5.0,7.0,0.0,670.0,371.0,2401.0,420.0
frc433,19.0,4.0,8.0,0.0,690.0,425.0,2428.0,405.0
frc3974,19.0,4.0,8.0,0.0,625.0,376.0,2286.0,310.0
frc5420,19.0,5.0,7.0,0.0,755.0,425.0,2539.0,470.0
frc1089,19.0,4.0,8.0,0.0,770.0,395.0,2328.0,375.0
frc834,18.0,3.0,9.0,0.0,745.0,395.0,2316.0,360.0
frc5992,18.0,3.0,9.0,0.0,720.0,336.0,1965.0,345.0
frc11,18.0,4.0,8.0,0.0,625.0,334.0,2083.0,390.0
frc223,17.0,3.0,9.0,0.0,765.0,410.0,2292.0,405.0
frc1168,17.0,4.0,8.0,0.0,685.0,329.0,1905.0,315.0
frc1257,17.0,3.0,9.0,0.0,645.0,331.0,2319.0,350.0
frc2600,17.0,3.0,9.0,0.0,625.0,345.0,2003.0,455.0
frc293,17.0,5.0,7.0,0.0,610.0,372.0,2310.0,400.0
frc203,17.0,5.0,7.0,0.0,600.0,307.0,2221.0,350.0
frc1403,17.0,2.0,10.0,0.0,570.0,420.0,2339.0,445.0
frc6203,16.0,4.0,8.0,0.0,695.0,354.0,2080.0,410.0
frc5401,14.0,3.0,9.0,0.0,580.0,348.0,2127.0,410.0
frc5505,30.0,11.0,1.0,0.0,715.0,317.0,2929.0,460.0
frc6493,29.0,11.0,1.0,0.0,660.0,243.0,2726.0,345.0
frc6077,28.0,10.0,2.0,0.0,560.0,283.0,2582.0,245.0
frc5230,26.0,7.0,5.0,0.0,830.0,315.0,2495.0,350.0
frc5193,26.0,10.0,2.0,0.0,825.0,229.0,2596.0,350.0
frc5525,26.0,8.0,4.0,0.0,745.0,305.0,2373.0,280.0
frc5547,25.0,9.0,3.0,0.0,605.0,317.0,2527.0,405.0
frc7154,25.0,8.0,4.0,0.0,560.0,277.0,2407.0,290.0
frc4983,24.0,9.0,3.0,0.0,615.0,242.0,2218.0,290.0
frc3322,22.0,7.0,5.0,0.0,530.0,299.0,2401.0,325.0
frc6088,22.0,8.0,4.0,0.0,605.0,268.0,2427.0,240.0
frc6067,22.0,8.0,4.0,0.0,665.0,266.0,2288.0,240.0
frc3603,21.0,7.0,5.0,0.0,720.0,280.0,2154.0,320.0
frc6121,21.0,6.0,6.0,0.0,540.0,357.0,2068.0,235.0
frc5661,20.0,6.0,6.0,0.0,585.0,233.0,1942.0,285.0
frc7084,20.0,6.0,6.0,0.0,500.0,300.0,2108.0,240.0
frc5534,19.0,4.0,8.0,0.0,585.0,301.0,1967.0,260.0
frc2246,18.0,6.0,6.0,0.0,510.0,285.0,1838.0,240.0
frc7250,18.0,5.0,7.0,0.0,450.0,330.0,1826.0,270.0
frc6637,17.0,6.0,6.0,0.0,525.0,251.0,2130.0,240.0
frc2405,17.0,6.0,6.0,0.0,650.0,229.0,2148.0,420.0
frc7150,17.0,6.0,6.0,0.0,655.0,240.0,1632.0,210.0
frc6545,16.0,5.0,7.0,0.0,560.0,227.0,1717.0,190.0
frc3537,16.0,7.0,5.0,0.0,490.0,186.0,2077.0,345.0
frc5697,16.0,4.0,8.0,0.0,650.0,279.0,2021.0,295.0
frc6097,15.0,5.0,7.0,0.0,595.0,264.0,1959.0,270.0
frc6638,15.0,4.0,8.0,0.0,535.0,247.0,1621.0,225.0
frc5110,15.0,5.0,7.0,0.0,525.0,256.0,1971.0,230.0
frc6074,13.0,4.0,8.0,0.0,530.0,251.0,1758.0,260.0
frc6557,13.0,4.0,8.0,0.0,515.0,257.0,1612.0,180.0
frc7155,12.0,4.0,8.0,0.0,565.0,201.0,1802.0,260.0
frc6611,12.0,4.0,8.0,0.0,385.0,233.0,1855.0,190.0
frc7156,12.0,4.0,8.0,0.0,535.0,254.0,1825.0,280.0
frc7244,12.0,4.0,8.0,0.0,675.0,222.0,2127.0,380.0
frc7213,12.0,4.0,8.0,0.0,590.0,233.0,1878.0,245.0
frc7171,12.0,3.0,9.0,0.0,590.0,238.0,1560.0,220.0
frc7172,11.0,4.0,8.0,0.0,535.0,186.0,1794.0,265.0
frc5156,11.0,4.0,8.0,0.0,470.0,235.0,1324.0,135.0
frc6075,10.0,4.0,8.0,0.0,500.0,197.0,1659.0,145.0
frc7020,7.0,3.0,9.0,0.0,520.0,184.0,1660.0,250.0
frc2702,28.0,10.0,2.0,0.0,700.0,332.0,2799.0,370.0
frc6378,28.0,10.0,2.0,0.0,615.0,349.0,2674.0,450.0
frc2634,27.0,10.0,2.0,0.0,765.0,290.0,2692.0,395.0
frc4920,26.0,8.0,4.0,0.0,620.0,375.0,2597.0,340.0
frc4688,26.0,8.0,4.0,0.0,590.0,355.0,2777.0,435.0
frc4903,25.0,8.0,4.0,0.0,745.0,372.0,2513.0,435.0
frc4525,25.0,7.0,5.0,0.0,700.0,395.0,2476.0,435.0
frc6856,25.0,9.0,3.0,0.0,560.0,310.0,2389.0,330.0
frc4814,23.0,7.0,5.0,0.0,585.0,330.0,2217.0,450.0
frc4936,23.0,7.0,5.0,0.0,665.0,329.0,2316.0,310.0
frc5426,23.0,6.0,6.0,0.0,805.0,320.0,2243.0,330.0
frc5596,22.0,9.0,3.0,0.0,740.0,344.0,2813.0,385.0
frc5039,22.0,10.0,2.0,0.0,505.0,276.0,2881.0,370.0
frc6992,21.0,7.0,5.0,0.0,585.0,313.0,2072.0,465.0
frc4907,20.0,7.0,5.0,0.0,630.0,241.0,1729.0,465.0
frc7022,19.0,6.0,6.0,0.0,630.0,252.0,1865.0,325.0
frc7058,18.0,5.0,7.0,0.0,570.0,341.0,2221.0,375.0
frc4951,18.0,6.0,6.0,0.0,545.0,252.0,2067.0,375.0
frc6725,16.0,5.0,6.0,1.0,475.0,271.0,1971.0,345.0
frc4940,16.0,6.0,6.0,0.0,555.0,250.0,2036.0,350.0
frc5483,15.0,5.0,7.0,0.0,670.0,238.0,1715.0,455.0
frc5589,15.0,5.0,7.0,0.0,525.0,279.0,2043.0,355.0
frc3756,15.0,4.0,7.0,1.0,465.0,280.0,2093.0,325.0
frc6052,15.0,6.0,6.0,0.0,680.0,232.0,2083.0,380.0
frc5885,14.0,4.0,8.0,0.0,555.0,275.0,2002.0,290.0
frc5821,14.0,3.0,9.0,0.0,540.0,308.0,2052.0,270.0
frc6881,14.0,5.0,7.0,0.0,510.0,292.0,1880.0,390.0
frc5689,14.0,5.0,7.0,0.0,460.0,227.0,1728.0,300.0
frc781,13.0,4.0,8.0,0.0,470.0,308.0,1717.0,325.0
frc6162,13.0,3.0,8.0,1.0,400.0,280.0,1896.0,280.0
frc6481,13.0,5.0,7.0,0.0,540.0,249.0,2031.0,270.0
frc5288,13.0,4.0,8.0,0.0,475.0,258.0,1978.0,335.0
frc4938,13.0,4.0,8.0,0.0,490.0,272.0,1667.0,350.0
frc5408,12.0,3.0,8.0,1.0,540.0,280.0,1934.0,325.0
frc5870,11.0,5.0,7.0,0.0,435.0,238.0,1836.0,310.0
frc6854,10.0,5.0,7.0,0.0,485.0,189.0,2047.0,325.0
frc3739,9.0,2.0,9.0,1.0,670.0,241.0,1757.0,435.0
frc5033,7.0,2.0,9.0,1.0,540.0,222.0,1394.0,300.0
frc1533,33.0,8.0,4.0,0.0,835.0,426.0,2676.0,365.0
frc6502,32.0,10.0,2.0,0.0,570.0,448.0,2951.0,410.0
frc5190,31.0,11.0,1.0,0.0,745.0,417.0,2987.0,375.0
frc3737,30.0,7.0,5.0,0.0,840.0,408.0,2562.0,275.0
frc2655,30.0,9.0,3.0,0.0,695.0,387.0,2726.0,435.0
frc4290,28.0,8.0,4.0,0.0,705.0,416.0,2872.0,420.0
frc2642,27.0,8.0,4.0,0.0,760.0,431.0,2920.0,355.0
frc2059,27.0,8.0,4.0,0.0,590.0,415.0,2881.0,385.0
frc900,25.0,6.0,6.0,0.0,680.0,391.0,2457.0,320.0
frc4561,24.0,5.0,7.0,0.0,785.0,439.0,2626.0,350.0
frc4795,24.0,6.0,6.0,0.0,640.0,345.0,2390.0,385.0
frc2682,23.0,7.0,5.0,0.0,680.0,359.0,2550.0,340.0
frc3196,23.0,7.0,5.0,0.0,660.0,323.0,2608.0,355.0
frc5544,22.0,6.0,6.0,0.0,610.0,317.0,2527.0,410.0
frc6003,22.0,7.0,5.0,0.0,570.0,309.0,2362.0,340.0
frc3459,22.0,6.0,5.0,0.0,615.0,302.0,2183.0,290.0
frc587,22.0,6.0,6.0,0.0,635.0,341.0,2440.0,345.0
frc5511,21.0,5.0,7.0,0.0,525.0,353.0,2443.0,325.0
frc3229,20.0,4.0,8.0,0.0,705.0,312.0,2067.0,255.0
frc6729,20.0,5.0,7.0,0.0,540.0,346.0,1974.0,315.0
frc6908,20.0,6.0,6.0,0.0,480.0,312.0,2345.0,285.0
frc3506,19.0,6.0,6.0,0.0,550.0,324.0,2206.0,350.0
frc6565,19.0,5.0,7.0,0.0,530.0,350.0,2005.0,315.0
frc5518,19.0,5.0,7.0,0.0,555.0,319.0,1873.0,325.0
frc4828,18.0,5.0,7.0,0.0,465.0,318.0,2245.0,270.0
frc6888,18.0,5.0,7.0,0.0,460.0,301.0,2128.0,310.0
frc4935,17.0,6.0,6.0,0.0,580.0,305.0,2115.0,280.0
frc5160,16.0,3.0,9.0,0.0,635.0,313.0,1966.0,330.0
frc435,15.0,3.0,9.0,0.0,545.0,334.0,1952.0,310.0
frc6500,15.0,4.0,8.0,0.0,535.0,299.0,2167.0,365.0
frc6215,12.0,3.0,9.0,0.0,480.0,281.0,1929.0,315.0
frc6932,11.0,1.0,11.0,0.0,480.0,324.0,1997.0,360.0
frc125,35.0,12.0,0.0,0.0,695.0,468.0,3441.0,420.0
frc6763,32.0,12.0,0.0,0.0,605.0,338.0,3064.0,385.0
frc6933,28.0,9.0,3.0,0.0,600.0,375.0,2652.0,440.0
frc238,27.0,9.0,3.0,0.0,560.0,405.0,3045.0,380.0
frc4909,26.0,9.0,3.0,0.0,710.0,337.0,2864.0,365.0
frc2877,26.0,9.0,3.0,0.0,565.0,411.0,2955.0,405.0
frc6201,25.0,9.0,3.0,0.0,480.0,341.0,2720.0,270.0
frc1721,24.0,8.0,4.0,0.0,795.0,266.0,2547.0,360.0
frc3597,23.0,8.0,4.0,0.0,595.0,328.0,2706.0,460.0
frc5347,21.0,6.0,6.0,0.0,445.0,307.0,1627.0,260.0
frc2342,21.0,7.0,5.0,0.0,425.0,325.0,2712.0,340.0
frc246,21.0,7.0,5.0,0.0,490.0,342.0,2292.0,305.0
frc2713,21.0,7.0,5.0,0.0,550.0,309.0,2287.0,265.0
frc5563,19.0,7.0,5.0,0.0,515.0,273.0,2268.0,500.0
frc4034,19.0,6.0,6.0,0.0,435.0,279.0,1811.0,240.0
frc2523,18.0,6.0,6.0,0.0,690.0,336.0,2308.0,395.0
frc7240,18.0,5.0,7.0,0.0,475.0,295.0,1924.0,310.0
frc2084,18.0,6.0,6.0,0.0,470.0,288.0,2034.0,305.0
frc97,17.0,6.0,6.0,0.0,480.0,280.0,2050.0,280.0
frc5494,16.0,4.0,8.0,0.0,450.0,315.0,2056.0,300.0
frc88,16.0,6.0,6.0,0.0,465.0,245.0,2155.0,305.0
frc3467,16.0,6.0,6.0,0.0,465.0,270.0,2094.0,340.0
frc1922,16.0,5.0,7.0,0.0,535.0,254.0,1971.0,325.0
frc69,16.0,4.0,8.0,0.0,585.0,313.0,2104.0,270.0
frc1965,15.0,5.0,7.0,0.0,515.0,230.0,2038.0,305.0
frc7126,15.0,6.0,6.0,0.0,445.0,226.0,2216.0,215.0
frc6690,15.0,5.0,7.0,0.0,430.0,255.0,1749.0,290.0
frc7269,15.0,5.0,6.0,0.0,425.0,253.0,1772.0,245.0
frc6161,14.0,4.0,8.0,0.0,465.0,315.0,1917.0,290.0
frc885,14.0,6.0,6.0,0.0,440.0,293.0,2080.0,320.0
frc4311,14.0,4.0,8.0,0.0,390.0,313.0,2272.0,320.0
frc6301,14.0,5.0,7.0,0.0,365.0,257.0,2000.0,205.0
frc5962,13.0,4.0,8.0,0.0,430.0,273.0,1771.0,260.0
frc1761,13.0,5.0,7.0,0.0,360.0,228.0,1733.0,215.0
frc7266,13.0,4.0,8.0,0.0,545.0,286.0,1706.0,320.0
frc2423,13.0,5.0,7.0,0.0,450.0,249.0,2239.0,310.0
frc3499,13.0,5.0,7.0,0.0,540.0,239.0,1546.0,390.0
frc6529,12.0,4.0,8.0,0.0,500.0,279.0,2008.0,315.0
frc5752,12.0,3.0,9.0,0.0,460.0,279.0,1808.0,200.0
frc5491,12.0,3.0,9.0,0.0,455.0,248.0,1736.0,270.0
frc4929,11.0,4.0,8.0,0.0,440.0,249.0,1592.0,270.0
frc7259,9.0,2.0,10.0,0.0,365.0,239.0,1768.0,260.0
frc195,41.0,12.0,0.0,0.0,830.0,481.0,3558.0,450.0
frc177,35.0,10.0,2.0,0.0,845.0,377.0,2921.0,400.0
frc230,34.0,11.0,1.0,0.0,740.0,452.0,3187.0,395.0
frc2170,32.0,9.0,3.0,0.0,690.0,467.0,2858.0,445.0
frc176,31.0,9.0,3.0,0.0,560.0,481.0,2978.0,345.0
frc558,28.0,7.0,5.0,0.0,735.0,422.0,2539.0,445.0
frc175,27.0,8.0,4.0,0.0,660.0,420.0,2971.0,395.0
frc999,27.0,9.0,3.0,0.0,580.0,395.0,2818.0,420.0
frc2836,26.0,6.0,6.0,0.0,750.0,392.0,2495.0,370.0
frc3464,26.0,6.0,6.0,0.0,735.0,374.0,2426.0,350.0
frc173,26.0,8.0,4.0,0.0,545.0,348.0,2752.0,375.0
frc190,25.0,9.0,3.0,0.0,535.0,398.0,3051.0,365.0
frc2067,25.0,7.0,5.0,0.0,725.0,388.0,2411.0,305.0
frc7127,25.0,7.0,5.0,0.0,585.0,377.0,2530.0,380.0
frc5686,24.0,7.0,5.0,0.0,580.0,401.0,2566.0,450.0
frc1740,23.0,8.0,4.0,0.0,745.0,314.0,2562.0,285.0
frc236,23.0,6.0,6.0,0.0,635.0,413.0,2351.0,330.0
frc6346,23.0,7.0,5.0,0.0,570.0,396.0,2243.0,315.0
frc2064,22.0,6.0,6.0,0.0,640.0,331.0,2028.0,450.0
frc5746,20.0,5.0,7.0,0.0,505.0,321.0,2214.0,325.0
frc155,20.0,4.0,8.0,0.0,585.0,432.0,1988.0,465.0
frc571,20.0,6.0,6.0,0.0,525.0,369.0,2352.0,285.0
frc839,20.0,6.0,6.0,0.0,725.0,342.0,2491.0,420.0
frc3146,20.0,6.0,5.0,0.0,605.0,297.0,2017.0,415.0
frc3182,20.0,6.0,6.0,0.0,645.0,312.0,2106.0,310.0
frc181,20.0,6.0,6.0,0.0,755.0,370.0,2473.0,410.0
frc3634,18.0,5.0,7.0,0.0,540.0,327.0,1798.0,280.0
frc1991,17.0,6.0,6.0,0.0,610.0,343.0,2345.0,375.0
frc2785,17.0,4.0,8.0,0.0,600.0,308.0,1799.0,315.0
frc1085,16.0,4.0,8.0,0.0,550.0,337.0,2252.0,265.0
frc7153,16.0,4.0,8.0,0.0,490.0,307.0,2034.0,305.0
frc4987,15.0,3.0,9.0,0.0,445.0,333.0,1816.0,275.0
frc5142,15.0,4.0,8.0,0.0,480.0,304.0,2075.0,315.0
frc3654,15.0,3.0,9.0,0.0,565.0,336.0,2044.0,370.0
frc6812,14.0,4.0,8.0,0.0,470.0,278.0,1730.0,235.0
frc5129,13.0,3.0,9.0,0.0,545.0,348.0,1994.0,365.0
frc6895,12.0,3.0,9.0,0.0,600.0,279.0,1640.0,250.0
frc6811,12.0,3.0,9.0,0.0,480.0,287.0,1318.0,295.0
frc1027,12.0,4.0,8.0,0.0,420.0,295.0,1784.0,365.0
frc6333,11.0,2.0,10.0,0.0,530.0,329.0,1764.0,290.0
frc1973,9.0,2.0,10.0,0.0,500.0,254.0,1492.0,245.0
frc1678,42.0,11.0,1.0,0.0,1000.0,517.0,3331.0,450.0
frc1323,41.0,12.0,0.0,0.0,905.0,474.0,3399.0,320.0
frc1538,34.0,11.0,1.0,0.0,655.0,426.0,3214.0,465.0
